url,parsed,original,title
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/accessibility/,True,"Codeup is committed to making its website usable by all people by meeting or exceeding the requirements of the Web Content Accessibility Guidelines 2.0 Level A (WCAG 2.0 AA). We continue to monitor our site and make sure that all content provided can be viewed and used by all visitors.It is important to note that efforts to the website are ongoing as we work to implement the relevant improvements to meet WCAG 2.0 AA guidelines over time.We are dedicated to meeting all of your accessibility needs. Should you have specific questions or concerns about the accessibility of this site or need assistance in using the processes found within this site, we have trained individuals here at Codeup to assist you.Please contact us directly at info@codeup.com or through our CONTACT FORM.We would be happy to assist in making your visits to our site as convenient as possible.While you are visiting our site, you will notice that we may occasionally use third-party vendors and open source materials such as YouTube, Facebook and Twitter to provide information. Codeup does not control or remedy the way content is portrayed by these vendors/platforms. However, Codeup is continually working with vendors to increase accessibility and to identify and provide alternative sources, if available.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Accessibility Statement - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/program/full-stack-web-development/,True,"The field needs you. As one of the most in-demand jobs in the country, software and web development is the tech career with the most new jobs. In the U.S., there’s:Employers are scrambling to find talent due to a lack of qualified applicants. YOU can help fill the gap while future-proofing your skillset. Have the flexibility, security, and salary that you’ve always wanted in a career.“Life-changing. With dedication, anyone can do it.” – Stephanie*, AlumnaBaristas, hairstylists, nurses. Retired teachers. Gamers. Non-gamers. MySpace veterans. Your background doesn’t matter. You’re interested in bringing your ideas to life through code, working hard in a true bootcamp-style, and having a future-proof career. No prior experience is required to apply.Learn how to build a web-based application from scratch. You’ll be able to create games, e-commerce shops, social platforms, and more. The employer-crafted and project-based curriculum includes:You’ll learn how each technology works together and how they are applied to real projects. Starting from the beginning, you’ll code simple projects with your new skills. With the more tools you have in your toolbox, you’ll progressively develop more and more complex applications.As for instruction, you’ll get the best (at least our alumni reviews say so). Your instructors are speaking from real industry experience, and are invested in each student’s success. They respond to the needs of each individual cohort based on ongoing surveys, feedback, and check-ins from students. You’ll get real, live, interactive face time, not pre-recorded lectures.We’re more than an average bootcamp. We obsess over our students not only learning new skills, but also starting a new career. We’re so serious about jobs that we believe ours isn’t done until you have yours. You’ll have a whole Professional Development and Placement team that will:This professional development is an ongoing, standard part of our curriculum, and continues even after graduation. Get hired within 6 months of graduating or 100% of your tuition back.At a fraction of the cost of most traditional universities, our programs are offered at affordable rates. Let our experienced Financial Aid team help you secure any eligible opportunities such as:With one of our loan payment plans, you won’t have to start paying until 3 months after graduating. By then, you’ll hopefully already have a great job with an awesome salary. If you follow our guidelines* and don’t get hired in 6 months, you’ll get your tuition back.Stats provided by 1 | 2 | 3 | 4Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Full Stack Web Development Bootcamp | 22 Weeks
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/category/behind-the-billboards/,True,Oops!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap,Page not found - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/frequently-asked-questions/,True,"Common Questions about CodeupStill not sure? Talk with our Admissions Team!In an effort to continue cultivating inclusive growth within the tech industry, we are now offering an exclusive Women in Tech referral program to Codeup alumni. If a woman you refer completes 75% of our data science program, we’ll give you $1000. Make sure they put your name on their application, or you won’t get credit! *Women in Tech referral program cannot be used in combination with any other existing referral or promotion*The data science process has about 7 steps: 1) data wrangling (getting and cleaning data); 2) exploratory data analysis, statistical inference, and data visualization; 3) feature engineering; 4) development of a predictive model (training, evaluating, optimizing, testing); 5) model deployment; 6) delivery of results (report, story, visualization); 7) model maintenance. For a visual of this process using credit card fraud detection as an example, click here.In San Antonio, our campus is at 600 Navarro St, where we have three floors and five classrooms. In Dallas, our campus is at 701 Commerce Ave, where we have one floor and one classroom.We keep the ratio of students to instructors as low as possible. Usually, each cohort of 20-28 students has 2-3 instructors.Morning: You’ll spend the half-hour before class preparing for the day at our virtual Office Hours or reviewing yesterday’s notes or projects. Class starts at 9 am CT on Zoom.Class Time: You’ll spend about half your class time in live lecture with our expert instructors, and the other half in supervised, supported project time. The curriculum is very hands-on, so even with virtual classes, you’ll be working on projects with classmates while instructors and teaching assistants are available to help.Afternoon: Lunch starts at 12:30 pm and class resumes at 1:30 pm.After Class: At 5 pm, you’re done with class, but you’re not done learning! Most students keep practicing and working on projects for a few hours each day to apply and absorb what they’ve learned. Students may choose to continue working together on Zoom, and instructors are available for virtual Office Hours for an hour after class.At your disposal, you’ll have career coaches, and essentially, your own recruitment team, all working to get you to a job you love. We do two things:Yes! We have generous grant partners, and loan partners with very flexible payment plans – if you don’t want to pay during the program and for 6 months after, you don’t have to! We also partner with the Department of Veterans Affairs, and we award scholarships. After acceptance, you’ll be connected with our Financial Aid &amp; Enrollment Manager who will help you explore all the various options available to you.Yes. We take a $1,000 deposit to lock in your space in the program. This is your registration deposit. If you end up not joining the class, this is refunded to you. If you do join the class, this goes towards your tuition payment.We require all students to be on a MacBook made no earlier than 2017, capable of running the most recent operating system and with at least 8 GB of RAM. This is not something you need for the admissions process but you will be responsible for it on the first day of class. You do not need to buy any books or software, though! Our custom curriculum is all online.Visit our Scholarships page for more information on eligibility and application! We award scholarships about two weeks before a class begins so you must be on the roster by then to be eligible. Learn More.We have had students use Chapter 30, 35, and 33, as well as Vocational Rehabilitation Benefits to help cover their tuition costs for our Web Development and Data Science programs. After acceptance, you’ll work with our Financial Aid &amp; Enrollment Manager, who is our in-house School Certifying Official, to see what benefits you have available to you and how those can fit into your tuition plan.No, Pell Grants are designed for conventional educational institutions like colleges. We’re not college!Yes, we’re so confident in our program, we have two! If a student doesn’t get hired within 6 months of graduating, we’ll refund their tuition. If an employer lets go of a Codeup grad within 2 weeks of hiring, we’ll refund their salary.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Frequently Asked Questions - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/student-complaint-policy/,True,"Codeup, LLC has a certificate of approval from the Texas Workforce Commission (TWC).Our San Antonio  school code is S4518.Our Dallas school code is S5629.Codeup’s programs are approved by the TWC, as well as the US Department of Veterans Affairs.To address concerns about an educational program, please follow our grievance process, as outlined in the school catalog received upon enrollment.If you’re dissatisfied with Codeup’s response to your complaint(s), you may file a formal complaint with the TWC. Additional information on complaint procedures is located on the TWC’s Career Schools and Colleges website.(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Student Complaint Policy - Codeup
https://codeup.com/which-program-is-right-for-me/,True,"Sep 30, 2018 | Tips for Prospective StudentsWith our recent program launch, Codeup now offers two technical career tracks: “Full Stack Web Development – Java” and “Data Science.” If you’re a prospective student, you might be wondering which program is right for you! First, we recommend understanding what data science is and what full-stack web development is. Second, ask yourself the following three questions:One key difference between our programs is the prerequisite background knowledge. Our web development program doesn’t have any required skills! Some students enter with no tech experience, and others enter with a lot. Having programming experience is always a plus, but not a must. However, Data Science relies on experience in math, statistics, and basic programming for all incoming students. You’ll need concepts like working with matrices, writing Python functions, and solving systems of equations. That means that you either need coursework in those subjects, self-teaching experience, or on the job training.Your answer to this question isn’t a simple yes/no, but it should help you determine the ramp-up period to one of our programs and which one fits you better now. If you don’t have any math or programming background, web development may be a better fit. If you have a Math or CS degree, data science may be.Do numbers get you hyped up? Do you love or hate excel? Do you really like programming? Do massive data sets feel intimidating or exciting? Do you enjoy statistics and math? Do you like being visually creative? Do you want to build web applications? Do you want to focus just on technical work or mix technical and business work?This list isn’t exhaustive, but it should kickstart your thinking to explore your intrinsic interest in the content of our programs. Try to understand what each profession does day-to-day, and then ask yourself: which gets me more excited? And make sure your answer is brutally honest! Our programs have the same structures, and both career paths are in demand with great opportunity. You’re in great shape either way, but you’ll be much happier with the content that makes you happy.When you graduate from Codeup, we’ll help you land your first job. From the Web Development program, that likely means a job as a software developer, web developer, or programmer. From the Data Science program, that likely means a job as a data scientist, data engineer, or machine learning engineer. But that’s just the first job! As you move through your tech career, you’ll discover new interests and opportunities, like the following.Web Development: web developer (alternative titles: web designer, UI/UX designer, front-end developer, front-end engineer, full-stack developer, software developer), programming, quality assurance technician, technical sales, product/project manager, etc.Data Science: data scientist, analysts of all kinds (data, business, risk, fraud, marketing, web, competitive), customer intelligence, business intelligence, data engineer, dashboard/data visualization developer, machine learning engineer, etc.You now know what data science and full-stack web development are. You have compared your background skills with our program prerequisites. You have thought about what content gets you more excited! And lastly, you’ve considered what future opportunities you’ll want to open for yourself.Did you decide which program is a better fit? Awesome, congrats! You can apply here and begin your journey to a career you love!Still not sure? Let us help! Codeup’s mission is to help you launch your career, and or staff is dedicated to helping you find your fit.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Which Program is Right for Me? - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/program/cyber-cloud/,True,"“Certifications are crucial in the cybersecurity field, and yet there are far more jobs available than there are certified workers. “With attacks on the rise, cybersecurity is the fastest-growing job in tech:More employers than ever need cybersecurity professionals and will provide lucrative salaries to compete. When you earn the right certifications, you can help protect the cloud and launch a competitive and in-demand career. It’s the future-proof skillset, job security, and salary that we all long for. This course is provided by Codeup Cloud Academy.You may not have tech experience, but you are technologically minded. Hacking fascinates you, and you want to prevent it. You are up for a challenge not just in the bootcamp, but on the job.Learn how to guard the cloud from hackers and other cyber threats. Earn three top certifications: CompTIA Security+, AWS Cloud Practitioner, and AWS Solutions Architect Associate. The employer-crafted and project-based curriculum includes:You’ll learn how each technology works together and how they are applied to real projects. They’ll start simple then progressively get more complex as you add more tools to your toolbox.As for instruction, you’ll get the best (at least our alumni reviews say so). Your instructors are speaking from real industry experience, and are invested in each student’s success. You’ll get real, live, interactive face time, not pre-recorded lectures.Not only will you be equipped with industry-leading certifications, but you’ll also get professional development along the way, including:While we are happy to help with professional development assistance, this course is certification-based. We do not currently offer a tuition refund guarantee on employment outcomes for this course.Most students are able to use grants or VA benefits, though many take on loans. Each applicant will work with our Financial Aid Manager to secure any eligible opportunities such as:You have many payment plan options, including deferred loan payment – don’t start paying until 3 months after graduating.Stats provided from 1Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Cyber Cloud - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/about-codeup/,True,"The Codeup team is here to empower you every step of the way, just like we have done with 1,800+ alumni. Here, your success is our success.Going beyond a bootcamp, you don’t just learn a skill at Codeup. With top-notch instruction and personalized job placement services, you’ll launch a whole new career. Get hired, or 100% of your money back for Web Development and Data Science graduates.Launched by Texans, for Texans, Codeup became one of the first coding bootcamps in the state in 2014. The three founders each had trouble finding qualified software developers to hire. As the tech field continues to grow, the need for qualified talent isn’t slowing down. Especially not in Texas.Does what we do excite you?Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",About Codeup - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/refund/,True,"Codeup is dedicated to helping you transition into a career you love. That’s why we have our tuition refund policy in place! If you follow our guidelines and do not find a career in-field within 6 months of graduating from our program, you will receive a 100% tuition refund. Read more on our policy below!Codeup will refund 100% of received tuition to graduates who do not receive an offer of “in-field” employment (as defined by the TWC) within 6 months of graduation. To qualify, graduates must meet and maintain eligibility as outlined below. Refunds will be issued to the parties responsible for tuition funds, including individuals, loan partners, grant partners, and the VA. Refunds exclude associated interest fees and costs.Graduates are eligible if: they are age 18 or over, possess legal status to work in the United States, have no criminal history, and seek “in-field” employment in the United States. In-field employment refers to roles utilizing the skills taught in the program of training.In-field roles for Full-Stack Web Development – Java include, but are not limited to: Web Programmer, Web Developer, Web Applications Developer, Software Developer, Computer Programmer, Quality Assurance Engineer, Front-End Developer, etc.In-field roles for Data Science include, but are not limited to: Data Scientist, Data Analyst, Data Engineer, Business Intelligence Analyst, Data Architect, Machine Learning Engineer, Business Analyst, etc.In order to maintain refund eligibility, graduates must:6 months after graduation, complete Section A of TWC CSC Form 072 A, which states: “Since graduation, I have not worked in the field for which I was trained,” without having qualified for any of the following disqualifying post-graduation outcomes:If a graduate believes they qualify for a tuition refund under these stipulations:The graduate must submit a written request to Codeup at S4518Director@codeup.com or S5629Director@codeup.com within 30 days of the 6-month post-graduation date with a completed TWC Form CSC-072A.Codeup will review and respond to the graduate within 30 days of submission. If approved, refunds will be issued within 60 days of refund approval. If a funding partner refuses a refund, Codeup will make a donation of an equal amount to a non-profit organization.Disclaimer: Should Codeup go out of business or be bought by another company, all employment refunds will be terminated on the date of closure/sale.Force Majeure: In the case of an event or events beyond the control of Codeup that prevents Codeup’s compliance with its obligations under this contract in regard to post-graduation employment guarantee only, Codeup shall have the opportunity to extend the post-graduation employment guarantee deadline from 6 to 12 months. Events beyond the control of Codeup include, but are not limited to: acts of God (fires, earthquakes, hurricanes, floods,); war, invasion, embargo; or acts of terrorism that cause the closing of business.We’re happy to answer any questions you may have regarding this policy. We want you to feel confident when you choose Codeup as your tech bootcamp!Reviews in Switchup &amp; Coursereport as of 2021Through the Texas Workforce CommissionSubmit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Refund - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/my-story/,True,"Our alumni share their unique Codeup experiences and their life transformation after graduating from our programs.Abby spent her years in the education industry before her career transitioned into the tech industry. After graduating from Codeup, she is now working in, what she calls, her “dream job of combining the best of both worlds (computer science and education) at Microsoft TEALS. Check out her story!After serving in the Marine Corps, Lance worked in the service industry for over 15 years. Feeling empowered to make a change in his career, he sought out education options and came across Codeup. Check out his amazing story of transitioning into software development, a career he loves.As a hairstylist, Sukari expressed her discomfort of having to work weekends and long hours. Her number one goal of transitioning careers was to find a career she loves and has a flexible work schedule so that she can spend more time with her son. Check out her transition story and how much she is loving her new career in software development!Transitioning from the service industry and facing potential financial obstacles with his DREAMer status, Nestor is excited to share his life-changing experience at Codeup.After serving 25 years in the military and law enforcement, Boris knew it was time to launch a second career in web development. Codeup challenged and encouraged him to use the skills he had learned from serving in the United States Army and bring them into the classroom!Po shares his story of the difficulties he faced trying to find a job upon graduating from a 4-year university with a computer science degree. Quickly learning the requirements to start his career in software development, he sought out Codeup to help him build his resume through our project-based curriculum.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",My Story - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/hire-tech-talent/,True,"Get matched with Full-Stack Web Developers, Data Scientists, Cyber Security Professionals, and Systems Engineers trained in the most in-demand skills, for free.Diversify your talent with a candidate pool that is 30% veterans, 25% women, and 50% minoritiesIt’s free to hire from us, and if it doesn’t work out with our developers or data scientists, we pay you with our two-week Salary Refund Guarantee.Stop spending hours sifting through resumes. Only interview candidates we’ve handpicked for you.It shouldn’t be so hard to hire tech talent. Now, you can stop wasting time in disappointing interviews, stop paying for recruiters, and start hiring confidently from a company that gets it. Codeup is a career accelerator made by employers, for employers. Top companies and industry leaders help us build and evolve our curriculum. We then match you with rigorously pre-vetted candidates trained and experienced in the most in-demand skills, for free.Get matched with pre-vetted candidates that have the skills your team needs, including:HTML, CSS, BootstrapJavaScript &amp; jQueryJava, Spring, MySQLPython with Pandas, Matplotlib, SeabornApplied statistics, SQL, Tableau, Git, Jupyter NotebooksApplied Machine Learning: regression, clustering, classification, anomaly detection, time series analysisNetworks, Protocols, and Packet CaptureWindows Support FundamentalsIntro to LinuxAmazon Web Services (AWS) Storage and ComputeCloud Application ArchitectureNetwork FundamentalsLinux System AdministrationWebserversRelational DatabasesWindows Support FundamentalsWordPressFrom large companies to small startups, brands everywhere love hiring from Codeup.Engineering ManagerSenior ManagerIt’s free, the talent is diverse, pre-vetted, and pre-qualified, we matchmake based on your specific needs, and refund your payroll if you let go of a web developer or data scientist within two weeks. No recruitment fees, no placement fees, no obligations. No catch. Stop wasting money on recruiters and let’s revolutionize your hiring process today.Apr 1, 2021 | Codeup News, EmployersWe’re preaching to the choir to say that recruiting, hiring, and training employees costs companies a lot of time, energy, and money. Similarly, losing existing employees causes incalculable losses on institutional knowledge and team morale. Given that 71% of recent...Mar 23, 2021 | Codeup News, EmployersHiring developers is always a lottery - it’s just a question of what kind of odds you play with. Until we perfect cloning (which I hear our Data Science side of the house is working on…), you will always face the variability and risk of bringing on new talent....Mar 9, 2021 | Codeup News, EmployersHiring qualified software developers is hard. Hiring a team of qualified developers that don’t all have the same resume and demographics is even harder. For hiring managers looking to grow their teams with diverse talent, we can help. What does it mean? Diversity in...Stop wasting time and money. Start hiring confidently with a customized, de-risked process. Drop your info below and you’ll have a new hire in no time!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Hire Tech Talent - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/why-codeup/,True,"Not all bootcamps are created equal.Unlike traditional educational models, we teach what will actually help you thrive and succeed in today’s workforce based on real feedback from real tech companies. Say goodbye to unrelated core credit requirements and intro classes (sorry basket weaving), say hello to technical skills you’ll actually need to succeed.When it comes time to finding a job, we’ve got your back. As part of the program, you’ll work with our Director of Employer Partnerships to find work that aligns with your interests and skills. We’ll also connect you with key resources like job fairs, networking events, and alumni to aid in your quest.Not able to find a job before graduation? We’ll check in with you on a weekly basis to help you along the way.We place tremendous focus on professional and personal development to help you sharpen those infamous soft skills employers are looking for. With a healthy mix of workshops, one-on-one coaching, and community events, we’ll teach you key professional best practices and expose you to the San Antonio tech community to practice what you learn. Additional activities like group projects, pair programming, and executive coaching will also help spur personal growth.Everything we do is centered around helping you be a powerhouse in the real world tech workforce. We achieve this through student project portfolios, practicing programming in different work environments, and your final group Capstone Project simulating a real-world dev workshop. Then you have the opportunity to showcase your professional and technical skills through your capstone project presentation on Developer Day in front of our employer partners!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Why Codeup - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/free/,True,"Whether you’re interested in Cybersecurity, Cloud Computing, or DevOps, Networking is the foundation of all IT. Kickstart your technical knowledge in our Network Fundamentals crash course. With hours of custom material delivered by our team, this self-paced course will take you from Tech 0 to IT hero!For a limited time, get this $500 course for FREE!$500 value now FREEKickstart your new career todayWeek duration(self-paced)moduleslearn the fundamentalshours of lessonsThis course is for anyone considering a career in IT, helping develop the knowledge for the CompTIA Network+ Certification. You will get a taste of our instruction, gain some exposure to networking, and ultimately decide if you have what it takes to embark on a career in IT.Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Codeup Free Course - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/program/systems-engineering/,True,"Have a skill set that companies rely on to keep their tech running smoothly. You’ll interact with people all across the company, solve a new problem every day, and get exposure to many sides of tech. With your new certifications in hand, you can earn a reliable salary, use your people skills, and get a skill set that all companies need.It’s a great first career in tech and will only take you 13 weeks to get certified with no prior experience required.This is a great program for total beginners in tech. Computers fascinate you and you want to thoroughly understand how they operate. Or you want to get your foot-in-the-door in tech, getting exposure to various areas before specializing in one. You have good communication skills and enjoy helping others. No prior experience is required to apply.Learn the ins and outs of networking, operating systems, web servers, and databases. Earn two top certifications: CompTIA Network+ and CompTIA Linux+. Your employer-crafted and project-based curriculum includes:Hands-On &amp; Project-BasedExpert InstructionNot only will you be equipped with industry-leading certifications, but you’ll also get professional development along the way, including:While we are happy to help with professional development assistance, this course is certification-based. We do not currently offer a tuition refund guarantee on employment outcomes for this course.Most students are able to use grants or VA benefits, though many take on loans. Each applicant will work with our Financial Aid Manager to secure any eligible opportunities such as:You have many payment plan options, including deferred loan payment – don’t start paying until 3 months after graduating.Stats provided 1Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",Systems Engineering - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/javascript:void(0),True,Oops!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap,Page not found - Codeup
https://codeup.com/tips-for-prospective-students/which-program-is-right-for-me/pr/,True,"If you would like to partner with, promote, or feature Codeup, please contact our marketing team. Meanwhile, check us out in the press, and find approved logos, photos, and bios below.Federal grant could lead to high-tech jobs in San AntonioRead the Article &gt;&gt;San Antonio Tech Job Fair at The DoSeumRead the Article &gt;&gt;Talking Tech – Thinking about a career change?Read the Article &gt;&gt;Codeup acquires Rackspace’s Cloud AcademyRead the Article &gt;&gt;Codeup to open Dallas campus in 2020Read the Article &gt;&gt;Software development bootcamp Codeup launching new data science programRead the Article &gt;&gt;See all articlesLocal school buys Rackspace Cloud AcademyRead the Article &gt;&gt;From Shrek to Codeup: New executive named at local coding schoolRead the Article&gt;&gt;SA coding school wants to take all of Texas under its wingRead the Article&gt;&gt;San Antonio’s tech sector still growing as Houston contractsRead the Article &gt;&gt;Codeup’s CEO on the why, how of its new foray into data scienceRead the Article&gt;&gt;SA computer coding school’s founder steps up as permanent CEORead the Article &gt;&gt; See all articlesMillions of Texans feel lost in their career while thousands of companies struggle to find the tech talent they need. Codeup provides full-time courses and job placement services that turn non-techies into employed tech professionals.Codeup was founded in November of 2013 by Chris Turner, Michael Girdley, and Jason Straughan. For birthday and anniversary purposes, Codeup uses the start date of our first cohort, which began on February 4th, 2014. In February 2021, Codeup celebrated 7 years in the business.White Text PNG Codeup Logo: HereFull Color PNG Codeup Logo: HereHeadshots and bios for your convenience. Additional bios and headshots are available on our About page.Headshot Options Here: One | Two | ThreeJason Straughan is the co-founder and CEO of Codeup. He’s the former CEO of Grok Interactive and continues to serve as the Chairman of the Board of Directors. He also serves on the Board of Directors and the Executive Committee of San Antonio’s Tech Bloc, is an active member in Vistage, a former board member of LaunchSA, a long-time member of Geekdom, and a TechStars Mentor. A life-long programmer, he fell in love with computers in elementary school and has been hooked ever since.Headshot Options Here: One Stephen Noteboom is a proud New Jersey transplant turned Texan with nearly 25 years of business/technology leadership experience. He has a passion for building and impacting change. He earned a BA in Economics from Bucknell University (Go Bison) and an MBA from the University of Texas at Austin (Hook ‘em). Stephen has held several technology and business leadership roles with Accenture, HEB, Mobius Partners, and Quickpath, where he helped build and scale technology services organizations. Stephen is a life-long learner and attributes his success to the training, mentorship, and experience generously offered by others throughout his career. He has hired Codeup graduates and seen firsthand the value they contribute to a company’s success and growth!Headshot Options Here: One Dimitri Antoniou leads Strategic Initiatives with Codeup, focusing on M&amp;A, product development, and new market expansions. He joined Codeup as part of the Venture for America fellowship after graduating Summa Cum Laude from the University of Pennsylvania. Over the years with Codeup, he’s worked with more than 1,000 career transitioners learning to code, facilitated Admissions &amp; Operations, built a Data Science program, led the company expansion to Dallas, been the office DJ, and even learned how to code for himself!Headshot Options Here: One  | TwoMarty Sixkiller is the Vice President of Delivery at Codeup, leading their instructional staff, program staff, and students. Prior to Codeup, he served as Director of Engineering Engagement and Director of the San Antonio Development Center within HEB. Before that, he served as a Senior User Experience Manager at Rackspace. He spent 24 years in the animation industry as a self-taught animator, with 17 of those years in the feature animation industry at DreamWorks Animation. He has over 20 feature-length animation film credits to his name, which includes the Academy Award®-winning ‘Shrek’. His passion for leadership and educational opportunities, along with his creativity, put him in the right place on the Codeup staff!Submit your email address to gain access to more information about our programs, financial aid, and benefits. We may even send you some free swag!(210) 802–7289Why Codeup? Financial Aid Options Student Stories Employers Refund PolicyFAQsCareersMedia KitFull Stack Web Development Data Science Cyber Cloud Systems Engineering Free Networking Course© 2013-2021 Copyright. Privacy Policy  |  Complaint Policy  |  Inclusion | Accessibility | Sitemap",PR - Codeup
